Actual Temperature:,24.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.078,0.083,0.086,0.085,0.082,0.082,0.082,0.083,0.083,0.082,0.082,0.08,600
B,0.082,0.083,0.082,0.362,0.13,0.395,0.319,0.372,0.361,0.489,0.269,0.083,600
C,0.08,0.079,0.086,0.359,0.122,0.401,0.294,0.37,0.403,0.481,0.263,0.085,600
D,0.08,0.081,0.08,0.35,0.121,0.382,0.309,0.369,0.42,0.476,0.258,0.082,600
E,0.081,0.081,0.079,0.353,0.212,0.385,0.31,0.37,0.4,0.471,0.261,0.084,600
F,0.085,0.08,0.079,0.348,0.122,0.381,0.371,0.376,0.418,0.485,0.273,0.082,600
G,0.082,0.08,0.079,0.349,0.123,0.39,0.363,0.391,0.37,0.472,0.31,0.083,600
H,0.082,0.08,0.08,0.082,0.081,0.081,0.08,0.08,0.08,0.081,0.081,0.082,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 31,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,20:42:52,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.8,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.554,0.255,0.409,0.458,0.538,0.482,0.386,0.497,0.37,0.422,0.47,0.395,600
B,0.078,0.077,0.076,0.324,0.125,0.388,0.231,0.312,0.184,0.368,0.211,0.075,600
C,0.078,0.077,0.076,0.315,0.125,0.422,0.244,0.295,0.212,0.421,0.192,0.077,600
D,0.078,0.078,0.075,0.317,0.127,0.393,0.259,0.333,0.213,0.414,0.223,0.076,600
E,0.087,0.079,0.076,0.328,0.129,0.379,0.245,0.323,0.289,0.379,0.21,0.078,600
F,0.363,0.076,0.076,0.298,0.127,0.371,0.225,0.3,0.212,0.377,0.22,0.075,600
G,0.234,0.076,0.075,0.337,0.128,0.409,0.247,0.278,0.206,0.364,0.194,0.076,600
H,0.492,0.077,0.078,0.076,0.076,0.077,0.077,0.076,0.075,0.076,0.133,0.385,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 32,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,20:54:43,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.6,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.271,0.323,0.334,0.377,0.483,0.295,0.272,0.306,0.271,0.214,0.253,0.239,600
B,0.076,0.076,0.075,0.312,0.122,0.419,0.222,0.309,0.256,0.396,0.221,0.074,600
C,0.077,0.075,0.075,0.336,0.124,0.39,0.23,0.305,0.231,0.374,0.22,0.076,600
D,0.075,0.076,0.075,0.337,0.123,0.376,0.21,0.304,0.189,0.388,0.215,0.073,600
E,0.076,0.077,0.076,0.341,0.127,0.39,0.21,0.302,0.222,0.376,0.215,0.075,600
F,0.078,0.074,0.075,0.329,0.126,0.384,0.218,0.296,0.205,0.396,0.212,0.073,600
G,0.076,0.075,0.074,0.337,0.124,0.382,0.242,0.309,0.202,0.417,0.235,0.234,600
H,0.258,0.081,0.074,0.073,0.075,0.078,0.075,0.074,0.075,0.296,0.252,0.528,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 33,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,21:16:12,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.4,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.078,0.074,0.076,0.077,0.104,0.136,0.179,0.113,0.111,0.129,0.139,0.075,600
B,0.075,0.078,0.076,0.278,0.132,0.292,0.235,0.287,0.248,0.392,0.19,0.072,600
C,0.084,0.077,0.077,0.278,0.127,0.286,0.252,0.288,0.255,0.387,0.194,0.072,600
D,0.082,0.077,0.076,0.279,0.131,0.288,0.257,0.271,0.239,0.376,0.193,0.071,600
E,0.083,0.078,0.077,0.271,0.133,0.291,0.259,0.279,0.358,0.383,0.187,0.073,600
F,0.078,0.077,0.076,0.282,0.128,0.312,0.296,0.293,0.35,0.393,0.203,0.359,600
G,0.078,0.08,0.076,0.271,0.129,0.335,0.261,0.268,0.423,0.381,0.202,0.268,600
H,0.077,0.078,0.072,0.076,0.076,0.076,0.076,0.076,0.079,0.074,0.074,0.075,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 34,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,21:41:08,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.078,0.075,0.078,0.076,0.076,0.075,0.074,0.075,0.074,0.076,0.075,0.077,600
B,0.083,0.077,0.076,0.184,0.133,0.183,0.175,0.185,0.169,0.175,0.163,0.076,600
C,0.084,0.077,0.076,0.179,0.134,0.18,0.16,0.177,0.174,0.185,0.175,0.078,600
D,0.075,0.077,0.082,0.186,0.13,0.183,0.169,0.174,0.18,0.174,0.169,0.076,600
E,0.076,0.076,0.075,0.183,0.132,0.184,0.174,0.169,0.177,0.176,0.155,0.088,600
F,0.077,0.076,0.074,0.191,0.132,0.178,0.178,0.178,0.19,0.164,0.171,0.076,600
G,0.077,0.076,0.075,0.18,0.127,0.175,0.168,0.177,0.183,0.175,0.155,0.077,600
H,0.192,0.113,0.247,0.092,0.096,0.091,0.087,0.085,0.08,0.076,0.074,0.075,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 35,,,,,,,,,,,,
Date,24/08/2022,,,,,,,,,,,,
Time,21:56:31,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,25.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.323,0.244,0.237,0.242,0.266,0.075,0.075,0.075,0.073,0.073,0.076,0.093,600
B,0.091,0.079,0.076,0.301,0.126,0.336,0.259,0.303,0.214,0.404,0.222,0.076,600
C,0.076,0.076,0.077,0.314,0.125,0.335,0.245,0.297,0.311,0.397,0.217,0.077,600
D,0.077,0.077,0.076,0.314,0.122,0.328,0.252,0.29,0.319,0.382,0.209,0.075,600
E,0.078,0.078,0.075,0.306,0.126,0.309,0.246,0.287,0.316,0.389,0.212,0.076,600
F,0.076,0.077,0.075,0.303,0.129,0.32,0.282,0.287,0.321,0.387,0.215,0.074,600
G,0.076,0.076,0.076,0.312,0.129,0.321,0.281,0.298,0.23,0.407,0.219,0.074,600
H,0.075,0.077,0.076,0.075,0.075,0.075,0.074,0.075,0.074,0.073,0.073,0.236,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 36,,,,,,,,,,,,
Date,25/08/2022,,,,,,,,,,,,
Time,20:02:01,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.081,0.08,0.081,0.081,0.08,0.081,0.081,0.08,0.081,0.079,0.081,0.079,600
B,0.081,0.081,0.081,0.348,0.126,0.483,0.283,0.4,0.299,0.501,0.263,0.085,600
C,0.08,0.08,0.082,0.339,0.128,0.478,0.324,0.377,0.296,0.569,0.258,0.082,600
D,0.081,0.079,0.08,0.351,0.129,0.444,0.299,0.388,0.287,0.53,0.285,0.085,600
E,0.08,0.082,0.079,0.351,0.129,0.456,0.291,0.394,0.382,0.528,0.266,0.088,600
F,0.081,0.081,0.081,0.341,0.127,0.442,0.267,0.382,0.314,0.586,0.301,0.08,600
G,0.08,0.08,0.078,0.362,0.126,0.475,0.3,0.376,0.315,0.514,0.43,0.081,600
H,0.079,0.081,0.08,0.08,0.08,0.081,0.081,0.08,0.079,0.081,0.078,0.077,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 37,,,,,,,,,,,,
Date,25/08/2022,,,,,,,,,,,,
Time,20:03:30,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.078,0.078,0.08,0.078,0.077,0.078,0.077,0.076,0.076,0.076,0.077,0.077,600
B,0.078,0.08,0.078,0.371,0.125,0.452,0.263,0.375,0.338,0.474,0.29,0.076,600
C,0.08,0.079,0.078,0.367,0.124,0.444,0.282,0.367,0.312,0.497,0.301,0.08,600
D,0.079,0.083,0.078,0.354,0.125,0.435,0.26,0.373,0.286,0.49,0.296,0.076,600
E,0.079,0.078,0.077,0.367,0.131,0.461,0.261,0.388,0.313,0.464,0.301,0.084,600
F,0.086,0.079,0.078,0.36,0.125,0.442,0.276,0.382,0.326,0.52,0.302,0.076,600
G,0.079,0.077,0.078,0.384,0.127,0.463,0.313,0.409,0.321,0.569,0.361,0.077,600
H,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.077,0.076,0.077,0.077,0.076,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 38,,,,,,,,,,,,
Date,25/08/2022,,,,,,,,,,,,
Time,20:08:31,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.082,0.078,0.081,0.082,0.08,0.081,0.08,0.08,0.077,0.073,0.073,0.073,600
B,0.08,0.084,0.085,0.301,0.129,0.336,0.288,0.349,0.37,0.542,0.259,0.074,600
C,0.083,0.082,0.083,0.304,0.131,0.333,0.298,0.35,0.384,0.517,0.233,0.073,600
D,0.078,0.084,0.084,0.309,0.131,0.326,0.311,0.345,0.361,0.523,0.243,0.072,600
E,0.078,0.084,0.082,0.296,0.128,0.323,0.307,0.36,0.474,0.564,0.296,0.075,600
F,0.09,0.084,0.082,0.326,0.13,0.353,0.363,0.387,0.455,0.578,0.307,0.075,600
G,0.084,0.08,0.08,0.328,0.136,0.446,0.334,0.387,0.554,0.667,0.332,0.078,600
H,0.085,0.081,0.074,0.082,0.081,0.08,0.08,0.08,0.079,0.077,0.077,0.077,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 39,,,,,,,,,,,,
Date,25/08/2022,,,,,,,,,,,,
Time,20:16:29,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.08,0.108,0.153,0.082,0.111,0.079,0.079,0.08,0.08,0.078,0.109,0.079,600
B,0.139,0.155,0.148,0.266,0.123,0.264,0.237,0.273,0.243,0.289,0.281,0.082,600
C,0.111,0.116,0.153,0.25,0.127,0.254,0.269,0.244,0.247,0.265,0.228,0.083,600
D,0.08,0.078,0.077,0.281,0.126,0.264,0.261,0.283,0.244,0.248,0.27,0.08,600
E,0.078,0.079,0.079,0.279,0.128,0.294,0.29,0.273,0.239,0.24,0.228,0.097,600
F,0.089,0.076,0.098,0.334,0.124,0.278,0.298,0.291,0.285,0.299,0.277,0.081,600
G,0.167,0.087,0.132,0.274,0.123,0.242,0.259,0.235,0.28,0.227,0.264,0.092,600
H,0.198,0.147,0.096,0.076,0.077,0.076,0.077,0.078,0.076,0.08,0.078,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 40,,,,,,,,,,,,
Date,25/08/2022,,,,,,,,,,,,
Time,20:19:06,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,24.1,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.351,0.235,0.243,0.248,0.285,0.118,0.111,0.102,0.086,0.077,0.08,0.102,600
B,0.14,0.132,0.124,0.325,0.127,0.381,0.296,0.362,0.313,0.459,0.251,0.094,600
C,0.126,0.122,0.127,0.337,0.126,0.379,0.278,0.359,0.39,0.445,0.247,0.1,600
D,0.128,0.139,0.131,0.334,0.124,0.366,0.291,0.355,0.4,0.447,0.243,0.098,600
E,0.114,0.132,0.119,0.33,0.129,0.355,0.288,0.36,0.39,0.45,0.245,0.096,600
F,0.1,0.13,0.128,0.335,0.131,0.367,0.342,0.358,0.402,0.455,0.252,0.079,600
G,0.102,0.123,0.131,0.337,0.132,0.37,0.349,0.378,0.326,0.44,0.287,0.078,600
H,0.08,0.114,0.111,0.112,0.115,0.091,0.08,0.081,0.078,0.078,0.077,0.239,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 41,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,19:58:26,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.084,0.094,0.081,0.082,0.081,0.092,0.08,0.08,0.079,0.079,0.08,0.08,600
B,0.081,0.083,0.081,0.296,0.13,0.417,0.231,0.282,0.234,0.412,0.197,0.08,600
C,0.084,0.083,0.081,0.269,0.131,0.365,0.222,0.263,0.224,0.449,0.196,0.084,600
D,0.087,0.082,0.081,0.288,0.138,0.387,0.246,0.297,0.25,0.424,0.224,0.08,600
E,0.082,0.085,0.081,0.299,0.131,0.357,0.222,0.27,0.316,0.38,0.208,0.085,600
F,0.084,0.082,0.08,0.277,0.127,0.386,0.215,0.277,0.223,0.392,0.212,0.081,600
G,0.083,0.082,0.081,0.313,0.127,0.407,0.237,0.251,0.214,0.364,0.184,0.082,600
H,0.08,0.082,0.079,0.079,0.08,0.08,0.08,0.08,0.079,0.079,0.08,0.08,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 42,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,19:48:46,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.2,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.085,0.083,0.082,0.081,0.079,0.08,0.079,0.078,0.079,0.078,0.078,0.079,600
B,0.081,0.083,0.081,0.343,0.125,0.445,0.266,0.325,0.327,0.426,0.234,0.08,600
C,0.081,0.083,0.081,0.34,0.127,0.45,0.285,0.317,0.317,0.469,0.244,0.081,600
D,0.082,0.081,0.081,0.333,0.13,0.443,0.259,0.336,0.289,0.438,0.242,0.079,600
E,0.083,0.084,0.08,0.357,0.136,0.463,0.253,0.334,0.316,0.405,0.234,0.089,600
F,0.09,0.081,0.079,0.344,0.128,0.428,0.267,0.322,0.344,0.456,0.232,0.078,600
G,0.083,0.082,0.079,0.363,0.134,0.433,0.289,0.33,0.3,0.466,0.259,0.077,600
H,0.078,0.079,0.079,0.078,0.078,0.078,0.078,0.078,0.078,0.079,0.078,0.078,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 43,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,20:02:54,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.3,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.082,0.08,0.082,0.084,0.081,0.082,0.081,0.081,0.078,0.076,0.075,0.075,600
B,0.081,0.127,0.091,0.288,0.131,0.313,0.271,0.292,0.3,0.442,0.208,0.076,600
C,0.096,0.134,0.135,0.287,0.128,0.31,0.28,0.295,0.318,0.433,0.196,0.077,600
D,0.127,0.152,0.147,0.293,0.131,0.31,0.286,0.29,0.32,0.419,0.201,0.08,600
E,0.127,0.158,0.141,0.276,0.129,0.291,0.277,0.292,0.444,0.425,0.211,0.087,600
F,0.092,0.139,0.119,0.302,0.128,0.324,0.327,0.308,0.404,0.43,0.228,0.077,600
G,0.085,0.087,0.083,0.288,0.129,0.362,0.291,0.287,0.461,0.454,0.226,0.079,600
H,0.085,0.082,0.078,0.082,0.083,0.082,0.082,0.081,0.081,0.08,0.079,0.083,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 44,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,20:06:32,,,,,,,,,,,,
Reader Type:,Synergy,,,,,,,,,,,,
Reader Serial Number:,232563,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,
,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,
Read,Absorbance Endpoint,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,
,Wavelengths:  600,,,,,,,,,,,,
,Read Speed: Normal,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Actual Temperature:,23.4,,,,,,,,,,,,
,,,,,,,,,,,,,
Results,,,,,,,,,,,,,
,1,2,3,4,5,6,7,8,9,10,11,12,
A,0.089,0.086,0.09,0.09,0.088,0.09,0.089,0.089,0.087,0.086,0.086,0.082,600
B,0.094,0.089,0.089,0.242,0.125,0.251,0.192,0.26,0.21,0.256,0.207,0.085,600
C,0.099,0.092,0.096,0.233,0.134,0.245,0.21,0.246,0.23,0.247,0.203,0.088,600
D,0.096,0.093,0.1,0.262,0.135,0.254,0.187,0.255,0.232,0.233,0.208,0.087,600
E,0.099,0.098,0.1,0.259,0.136,0.27,0.203,0.254,0.23,0.241,0.194,0.105,600
F,0.104,0.1,0.104,0.278,0.135,0.252,0.205,0.259,0.237,0.235,0.211,0.091,600
G,0.107,0.106,0.106,0.251,0.135,0.237,0.205,0.239,0.228,0.235,0.2,0.088,600
H,0.106,0.103,0.103,0.097,0.092,0.092,0.092,0.094,0.092,0.096,0.086,0.088,600
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Software Version,2.00.18,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Plate Number,Plate 45,,,,,,,,,,,,
Date,26/08/2022,,,,,,,,,,,,
Time,20:10:31,,,,,,,,,,,,
